Source	Target
Keeping things bottled up isn't a good idea.	마음속의 생각을 억눌러 놓는 건 좋지 않아.
Keeping this place humming's a 24-hour-a-day, 687-day-a-year job.	이곳을 돌아가게 하는 건 24시간, 687일 연중무휴 작업이라고.
Keeping this place running is no easy feat.	이 곳을 운영하는 게 쉬운 일은 아니야.
Keeping track of all our supplies is more difficult than you might think.	보급품 전체를 관리하는 일은 생각보다는 어려운 일이에요.
Keeping Ularu close is the better move.	울라루를 가까이 두는 게 더 나은 선택이야.
Keeping watch over the landscape is clearly a high priority.	주변 지역을 감시하는 것은 분명 최우선 순위 중 하나지.
Keeping your workforce poor and plying them with cheap liquor at company stores is a good way to keep them around.	노동자들을 붙잡아두려면, 돈을 벌긴 커녕 회사 매점에서 값싼 술이나 사 마시게 만들어야 하니까요.
Keeps him off of the Freestar Collective's radar.	자유항성 공동체한테 들키지 않기 위해서예요.
Kefir	케피르
Keisha Adams	케이샤 애덤스
Keisha Ibrahim	케이샤 이브라힘
Keisha Ocasio	케이샤 오카시오
Keith died in a mining accident a few years ago.	키스는 몇 년 전 채굴 사고로 돌아가셨어요.
Kellner	켈너
Kellner and Liang were the next ones to... step away. They wanted to be together at the end.	그리고 켈너와 량이... 떠났다. 마지막까지도 함께 하고 싶어했다.
Kellner, can we cut through the bulkhead or the door? I'm open to any suggestions.	켈너, 벽이나 문을 뚫을 수는 없을까? 아무 의견이라도 말해 봐.
Kelly's Slate	켈리의 슬레이트
Kelpstrider	미역뿔 성큼걸이
Kelton	켈튼
Kelton already made this personal, you know. I'm just fixing it.	이미 켈튼이 사적으로 만들어놨어요. 난 그걸 고칠 뿐이고.
Kelton Frush	켈튼 프루쉬
Kelton Frush asked me to get some data from you.	켈튼 프루쉬가 어떤 데이터를 찾아달라고 하던데요.
Kelton has completed his analysis. I should check in with him.	켈튼의 분석이 끝났다. 켈튼과 이야기하자.
Kelton is going to present his findings to MAST. I should check in on him later.	켈튼이 알아낸 결과를 MAST에 보고할 것이다. 나중에 켈튼과 다시 만나자.
Kelton needs to analyze the data on Emilio's data slate. I should check in on him later.	켈튼은 에밀리오의 데이터 슬레이트의 내용을 분석해야 한다. 나중에 켈튼을 확인해야겠다.
Kelton says this isn't about him. Lives could be at stake.	켈튼 말로는 자기만의 문제가 아니라던데요. 생명이 걸린 일일지도 모른다고 했어요.
Kelton screwed me over good. Probably ruined my chances for advancing in MAST. I'm not going to forgive that, ever.	켈튼이 날 완전 엿먹였으니까. 내가 MAST에서 출세할 기회를 망쳤다고요. 그런 짓은 용서 못 해요. 절대로.
Kelton's Audio File	켈튼의 오디오 파일
Kemp	켐프
Ken	켄
Ken Bright	켄 브라이트
Kendrick Lane	켄드릭 레인
Kendrick Lane's Passcode	켄드릭 레인의 비밀번호
Keoni	키오니
Keoni Alpin	키오니 알핀
Keoni Alpin should have her data from the seismic sensors. I should go talk to her.	이제 키오니 알핀은 진동 센서의 데이터를 충분히 수집했을 것이다. 이야기를 들으러 가자.
Keoni is a pain in the ass, but this... This was messing with her precious data.	키오니가 골칫덩이긴 하지만, 이건... 이건 그 소중한 데이터를 망쳐놓고 있었어.
Keoni is worried about the results she's getting.	키오니는 데이터에서 나온 결과를 걱정하고 있어요.
Keoni thinks you're sabotaging her sensors.	키오니는 당신이 센서를 망가뜨렸다고 생각하더군요.
Keoni thinks you're spending too much time on patrol.	키오니는 당신이 순찰을 너무 많이 한다고 생각하더라고요.
Keoni's data is highly unusual, and she needs me to talk with Davis Wilson about it.	키오니의 데이터는 상당히 비정상적이다. 이 사실을 데이비스 윌슨과 협의해 달라고 얘기했다.
Keoni's not doing anything to sabotage your work.	키오니는 당신 일을 전혀 방해하지 않았어요.
Keoni's not responsible.	키오니한테는 책임이 없어요.
Keoni's Sensor	키오니의 센서
Kepler *APPROVED*	케플러 *승인됨*
Kepler *OPEN*	케플러 *미정*
Kepler R	케플러 R
Kepler S	케플러 S
Kepler? Any relation?	케플러요? 무슨 연관이라도 있나요?
Kept in the dark, and you know the rest.	기본적으로 불분명하고, 아는 것만 아는 거죠.
Kept it Secret	비밀을 지킴
Kept trouble off my back?	내가 문제를 겪지 않도록 도와줬다고?
Kestrel *COMPLETE*	케스트렐 *완료*
Kettle currently empty.	현재 용기가 비어있습니다.
Key	열쇠
Key accepted. Issuing code.	키 승인. 코드 발급 중.
Key to the Supply Chest	보급품 상자 열쇠
Keys of Recruiting	모집할 때 강조할 사항들
Keys, check. Hat, double check.	열쇠? 체크. 모자? 더블 체크.
Kfir	크피르
Kfir II	크피르 II
Kfir III	크피르 III
Kfir IV	크피르 IV
Khaslav	카슬라프
Khaslav Faction	카슬라프 세력
Khaslav is dead. I should speak with Orahim.	카슬라프가 죽었다. 오라힘과 이야기해 봐야겠다.
Khaslav is sadistic, but he's making sense. You're just as bad as he is.	카슬라프는 가학적이지만, 말이 되는 소리를 하긴 했군. 당신도 저 작자만큼이나 나쁜 인간이잖아.
Khaslav was right. Orahim could not be trusted, and was a danger to the people of Dazra. I had to kill him.	카슬라프의 말이 맞았다. 오라힘은 믿을 수 없었고, 다즈라 사람들에게 위험한 존재였다. 오라힘을 죽여야만 했다.
Khaslav's Access Card	카슬라프의 출입 카드
Khayyam	하이얌
Khayyam I	하이얌 I
Khayyam I-a	하이얌 I-a
Khayyam II	하이얌 II
Khayyam II-a	하이얌 II-a
Khayyam III	하이얌 III
Khayyam III-a	하이얌 III-a
Khayyam III-b	하이얌 III-b
Khayyam III-c	하이얌 III-c
Khayyam IV	하이얌 IV
Khayyam IV-a	하이얌 IV-a
Khayyam V	하이얌 V
Khayyam V-a	하이얌 V-a
Khayyam VI	하이얌 VI
Khayyam VI-a	하이얌 VI-a
Khayyam VI-b	하이얌 VI-b
Khayyam VI-c	하이얌 VI-c
Khayyam VI-d	하이얌 VI-d
Khayyam VI-e	하이얌 VI-e
Kibwe and his pals at SysDef won't rest until we're dead. It's not like you can make them any angrier at us, right?	키브웨랑 그놈의 방위군은 우리가 죽을 때까지 추적을 멈추지 않을 거야. 어차피 녀석들을 더 도발할 수도 없는 건데, 뭔들 못해?
Kick back with a drink from the bar, and enjoy yourself!	술집에서 한잔 하시면서 긴장 풀고, 즐겨 보세요!
Kicked out of Space Station 11	11번 우주정거장에서 쫓겨나다
Kicking the can down the road seems like it buys us time, but we don't need time as much as we need solutions.	문제를 뒤로 미루는 것은 시간을 벌어주는 것처럼 보이지만, 우리에게 필요한 건 시간이 아니라 해결책입니다.
Kid	어린이
Kid Birthdays!	아이들의 생일!
Kid Groat	그로트 새끼
Kid Stuff	아직은 애
Kid Stuff - Handling	아직은 애 - 핸들링
Kid Stuff Apartment	아직은 애 아파트
Kid's name was uh... Tahir something. Sorry Captain, I'm still new to this, I have it written down somewhere.	그 청년 이름이 어... 타히르였나 그럴겁니다. 죄송합니다. 선장님. 아직 신참이라... 어딘가 적어 둔 게 있을 겁니다.
Kidding! Probably!	농담이야! 아마도!
Kiddo? Haha.	우리 애? 하하.
Kidnapper (ObscureMotive)	납치범(동기 불명)
Kidnapper (Profit Motive)	납치범(몸값 요구)
Kidnapping	납치
Kidney Dish	강낭콩 모양 접시
Kids know how to push all the right buttons.	원래 아이들은 부모가 싫어하는 게 뭔지 다 알고 있잖아.
Kids run all over the place. Sorry.	애들이 사방에 뛰어다녀서요. 죄송해요.
Kieran Cooper's Slate	키어런 쿠퍼의 슬레이트
Kieran Kerry	키어런 케리
Kieran Sutton	키어런 서튼
Kieran Sweeney	키어런 스위니
Kieran the Knockout	재기불능 키어런
Kiffles	키플스
Kill 'em!	죽여라!
Kill 'em! Leave nothing left but space dust!	죽여 버려! 우주의 흙먼지로 만들어 버려라!
Kill <Alias=BossRef>	<Alias=BossRef> 죽이기
Kill <Alias=BountyTarget>	<Alias=BountyTarget> 죽이기
Kill <repetitions> enemies in Zero G environments.	무중력 환경에서 적 <repetitions> 죽이기.
Kill <repetitions> enemies in Zero-G environments.	무중력 환경에서 적 <repetition> 죽이기.
Kill <repetitions> enemies using a scoped weapon.	조준경 달린 무기로 적 <repetitions> 죽이기.
Kill <repetitions> enemies while not in command of a follower.	동행 중인 동료 없이 적 <repetitions> 죽이기.
Kill <repetitions> enemies with a ballistic weapon.	실탄 무기로 적 <repetitions> 죽이기
Kill <repetitions> enemies with a heavy weapon.	중화기로 적 <repetitions> 죽이기.
Kill <repetitions> enemies with a laser weapon.	레이저 무기로 적 <repetitions> 죽이기.
Kill <repetitions> enemies with a melee weapon.	근접 무기로 적 <repetitions>회 죽이기
Kill <repetitions> enemies with a non-automatic weapon.	단발 무기로 적 <repetitions> 죽이기
Kill <repetitions> enemies with a particle beam weapon.	입자 빔 무기로 적 <repetitions> 죽이기.
Kill <repetitions> enemies with a pistol.	권총으로 적 <repetitions> 죽이기.
Kill <repetitions> enemies with a rifle.	소총으로 적 <repetitions> 죽이기.
Kill <repetitions> enemies with a shotgun.	산탄총으로 적 <repetitions> 죽이기.
Kill <repetitions> enemies with an energy weapon.	레이저 무기로 적 <repetitions> 죽이기.
Kill <repetitions> enemies with an unarmed attack.	주먹으로 적 <repetitions> 죽이기
Kill <repetitions> enemies with explosives	폭발물로 적 <repetitions>회 죽이기
Kill <repetitions> enemies with explosives.	폭발물로 적 <repetitions> 죽이기.
Kill <repetitions> enemies with non-automatic weapons.	단발 무기로 적 <repetitions> 죽이기.
Kill <repetitions> enemies with pistols.	권총으로 적 <repetitions> 죽이기.
Kill <repetitions> enemies without aiming with a ranged weapon.	정조준하지 않고 지향 사격으로 적 <repetitions> 죽이기.
Kill <repetitions> Starborn	스타본 <repetitions> 회 죽이기
Kill all of our fears and doubts. Show us that only through You can true peace and contentedness be achieved.	저희의 모든 공포와 의심을 없애 주소서. 오직 주를 통해서만 참된 평화와 만족을 얻을 수 있음을 보여 주소서.
Kill Amanirenas	아마니레나스를 죽이기
Kill Anasko Va'ruun	아나스코 바룬 죽이기
Kill and gather meat at <Alias=DungeonLocation>	<Alias=DungeonLocation>의 적대 생물들을 죽이고 고기를 모으기
Kill any creature that gets close.	가까이 오는 생물은 모조리 죽여 버려.
Kill Austin Rake	오스틴 레이크를 죽이기
Kill Basira	바시라를 처치하기
Kill Bonifác	보니파츠 죽이기
Kill Commander Ikande	이칸데 사령관을 죽이기
Kill Delgado	델가도 죽이기
Kill Delinquent Spacer Ship orbiting <Alias=Loc01_SpaceCell>	<Alias=Loc01_SpaceCell>의 궤도에 있는 체불 중인 스페이서 함선을 파괴하기
Kill Ernesto	에르네스토 죽이기
Kill for a cup of coffee right about now...	커피 한 잔 딱 때리고 싶다...
Kill for some Chicken Chunks	치킨 청크 땡기네
Kill Franklin Roosevelt	프랭클린 루스벨트를 죽이기
Kill Genghis Khan	칭기즈 칸을 죽이기
Kill H.H. Holmes	헨리 하워드 홈즈 죽이기
Kill him. If he's telling the truth, we don't need him.	죽여. 녀석 말이 사실이라면, 우리에겐 필요 없어.
Kill Imogene	이모진 죽이기
Kill it! Now!	빨리 죽여버려!
Kill it. You have to kill it.	죽여. 죽여야 해.
Kill Karl Fielding	칼 필딩을 죽이기
Kill Khaslav	카슬라프 죽이기
Kill Larry Dumbrosky	래리 덤브로스키를 죽이기
Kill Lieutenant Toft	토프트 대위 죽이기
Kill Malai Liskova	말라이 리스코바 죽이기
Kill Maldonado	말도나도 죽이기
Kill Matsura	마츠라를 죽이기
Kill Maya Cruz	마야 크루즈를 죽이기
Kill me and another will take my place!	날 죽여도 다른 놈이 내 자리를 대신할 것이다!
Kill me? As if he wasn't already suffocating me...	날 죽인다고? 맨날 나 숨막히게 하시더니 이제 와서...
Kill Musgrove	머스그로브 죽이기
Kill Natan	나탕을 죽이기
Kill Nicolaus Slayton	니콜라스 슬레이튼을 죽이기
Kill or Warn Keeper Aquilus	아퀼루스 목자에게 경고하거나 죽이기
Kill Orahim	오라힘 죽이기
Kill Paxton Hull	팩스턴 헐을 죽이기
Kill protocols active.	살상 프로토콜 활성화.
Kill Rake. That's your only option.	레이크를 죽여. 그게 너의 유일한 선택지다.
